[2019-02-21 10:07:48,032] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"status": "UNAUTHORIZED", "message": "invalid key or secret"}}
[2019-02-21 11:19:35,395] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:20:47,095] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:21:14,489] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:24:34,753] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:42:42,265] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:52:02,115] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTA3MjQ3MjIsIm5iZiI6MTU1MDcyNDcyMiwianRpIjoiMjM5Mjg3NmYtM2YwNi00YzQyLWE1ODQtMjg1OTNjNTFiNmM5IiwiZXhwIjoxNTUwODExMTIyLCJpZGVudGl0eSI6eyJwZW5lcmJpdF9pZCI6MCwiY2xpZW50X2tleSI6bnVsbCwiY2xpZW50X3NlY3JldCI6bnVsbCwibmFtYV9wZW5lcmJpdCI6bnVsbH0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InBlbmVyYml0X2lkIjowLCJjbGllbnRfa2V5IjpudWxsLCJjbGllbnRfc2VjcmV0IjpudWxsLCJuYW1hX3BlbmVyYml0IjpudWxsfX0.wGKDsMZQ-fVBfy-MD3pVJ4HRlUQy6YFAWo29aAgBGnU"}}
[2019-02-21 11:52:57,595] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 11:55:01,530] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTA3MjQ5MDEsIm5iZiI6MTU1MDcyNDkwMSwianRpIjoiYjljNmYxYjgtMWFlZi00NDZjLWEzNjItY2YzNTUyYjExNGI3IiwiZXhwIjoxNTUwODExMzAxLCJpZGVudGl0eSI6eyJwZW5lcmJpdF9pZCI6MCwiY2xpZW50X2tleSI6bnVsbCwiY2xpZW50X3NlY3JldCI6bnVsbCwibmFtYV9wZW5lcmJpdCI6bnVsbH0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InBlbmVyYml0X2lkIjowLCJjbGllbnRfa2V5IjpudWxsLCJjbGllbnRfc2VjcmV0IjpudWxsLCJuYW1hX3BlbmVyYml0IjpudWxsfX0.iOldn4JtY0bsiHdVL9tRNZplbb6ie9RXZFYGdUtvDFQ"}}
[2019-02-21 11:57:00,704] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 12:01:42,606] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-02-21 12:02:06,951] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTA3MjUzMjYsIm5iZiI6MTU1MDcyNTMyNiwianRpIjoiYTljZDM1ZDctYTk3NC00MzNjLWExMjAtODY2NGE4OTU2MDlmIiwiZXhwIjoxNTUwODExNzI2LCJpZGVudGl0eSI6eyJwZW5lcmJpdF9pZCI6MSwiY2xpZW50X2tleSI6ImtleTExIiwiY2xpZW50X3NlY3JldCI6InNlY3JldDExIiwibmFtYV9wZW5lcmJpdCI6bnVsbH0sImZyZXNoIjpmYWxzZSwidHlwZSI6ImFjY2VzcyIsInVzZXJfY2xhaW1zIjp7InBlbmVyYml0X2lkIjoxLCJjbGllbnRfa2V5Ijoia2V5MTEiLCJjbGllbnRfc2VjcmV0Ijoic2VjcmV0MTEiLCJuYW1hX3BlbmVyYml0IjpudWxsfX0.65d-tbMd7yxTWGVZ_ib4vtoAirHhLcuWbI5uI5YpmWM"}}
[2019-02-21 12:03:21,908] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": {"msg": "Missing Authorization Header"}}
[2019-02-21 12:03:34,836] {/home/alphatech/Restrain/rest_livecode/rest_livecode/rest_svc/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"id": 1, "title": "gunung laut", "isbn": "1124212121", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}, {"id": 2, "title": "gunung hutan", "isbn": "133434343", "writer": "praja", "penerbit": "praja", "harga": 10000, "status": "show"}]}
[2019-03-08 23:23:25,386] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": {"message": "The method is not allowed for the requested URL."}}
[2019-03-08 23:25:51,724] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": {"username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}, "response": {"message": {"username": "Missing required parameter in the query string"}}}
[2019-03-08 23:27:27,902] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": {"username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}, "response": {"message": {"username": "Missing required parameter in the query string"}}}
[2019-03-08 23:31:41,391] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": {"username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}, "response": {"message": "SUCCESS"}}
[2019-03-08 23:35:49,467] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"token": "eyJ0eXAiOiJKV1QiLCJhbGciOiJIUzI1NiJ9.eyJpYXQiOjE1NTIwNjI5NDksIm5iZiI6MTU1MjA2Mjk0OSwianRpIjoiYTljYzE2NDAtOGM5NC00ZTk1LTk2NWEtNmU3YmYwZjNmYjgyIiwiZXhwIjoxNTUyMTQ5MzQ5LCJpZGVudGl0eSI6eyJiYW5kX2lkIjoxLCJ1c2VybmFtZSI6Inlvd3NiZW4iLCJwYXNzd29yZCI6Im5nYW51IiwiYmFuZE5hbWUiOiJZb3dpcyBiZW4iLCJiYW5kRGVzYyI6IkthbWkgYWRhbGFoIHNlc29zb2sgYmFuZCBiZXJhbGlyYW4ga2VqYXdlbi4gQmVyYW5nZ290YWthbiA0IG9yYW5nLiBCZXJhd2FsIGRhcmkgYmFuZCBwZW5zaSBTTUEga2FtaSBtZW5qZWxtYSBtZW5qYWRpIHNhbGFoIHNhdHUgYmFuZCBpbmRpZSB5YW5nIGRpcGVyaGl0dW5na2FuIGRpIEluZG9uZXNpYSIsImJhbmRNYWlsIjoieW93c2JlbkBnbWFpbC5jb20iLCJiYW5kQWRkcmVzcyI6Ik1hbGFuZyIsImJhbmRQaG9uZSI6IjA4MTkwMjkxODI5IiwiYmFuZFBob3RvIjoiYXNzZXQvaW1hZ2VzL2JhbmRwaG90by5qcGcifSwiZnJlc2giOmZhbHNlLCJ0eXBlIjoiYWNjZXNzIiwidXNlcl9jbGFpbXMiOnsiYmFuZF9pZCI6MSwidXNlcm5hbWUiOiJ5b3dzYmVuIiwicGFzc3dvcmQiOiJuZ2FudSIsImJhbmROYW1lIjoiWW93aXMgYmVuIiwiYmFuZERlc2MiOiJLYW1pIGFkYWxhaCBzZXNvc29rIGJhbmQgYmVyYWxpcmFuIGtlamF3ZW4uIEJlcmFuZ2dvdGFrYW4gNCBvcmFuZy4gQmVyYXdhbCBkYXJpIGJhbmQgcGVuc2kgU01BIGthbWkgbWVuamVsbWEgbWVuamFkaSBzYWxhaCBzYXR1IGJhbmQgaW5kaWUgeWFuZyBkaXBlcmhpdHVuZ2thbiBkaSBJbmRvbmVzaWEiLCJiYW5kTWFpbCI6Inlvd3NiZW5AZ21haWwuY29tIiwiYmFuZEFkZHJlc3MiOiJNYWxhbmciLCJiYW5kUGhvbmUiOiIwODE5MDI5MTgyOSIsImJhbmRQaG90byI6ImFzc2V0L2ltYWdlcy9iYW5kcGhvdG8uanBnIn19.FwSpSX8xPFRTyBEeskxdhOPByvFrPLgTdf1KpWGK87U"}}
[2019-03-08 23:44:51,747] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": {"band_id": 1, "username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}
[2019-03-08 23:58:05,388] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": {"username": "Missing required parameter in the JSON body"}}}
[2019-03-09 00:03:00,068] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": "Data_Updated", "input": {"band_id": 1, "username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}}
[2019-03-09 00:06:16,494] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": "Data_Updated", "input": {"band_id": 1, "username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}}
[2019-03-09 00:06:58,215] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": "Data_Updated", "input": {"band_id": 1, "username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}}
[2019-03-09 00:10:20,311] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": "Data_Updated", "input": {"band_id": 1, "username": "yowsben", "password": "nganu", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Malang", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}}
[2019-03-09 00:12:13,594] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": {"username": "Missing required parameter in the JSON body"}}}
[2019-03-09 00:14:02,503] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": {"username": "Missing required parameter in the JSON body"}}}
[2019-03-09 00:14:23,208] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": {"username": "Missing required parameter in the JSON body"}}}
[2019-03-09 00:14:54,607] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": null, "response": {"message": {"username": "Missing required parameter in the JSON body"}}}
[2019-03-09 00:15:40,906] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": {"username": "benten", "password": "ngene", "bandName": "Ben Arfa", "bandDesc": "Kami adalah sesosok band beraliran gambus. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "arfa@gmail.com", "bandAddress": "Jogja", "bandPhone": "0810291829", "bandPhoto": "asset/images/bandphoto.jpg"}, "response": {"message": "SUCCESS"}}
[2019-03-09 00:17:54,052] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:44} WARNING - REQUEST_LOG	{"requests": {"username": "yowsben", "password": "ngene", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Magetan", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}, "response": {"message": "Data_Updated", "input": {"band_id": 1, "username": "yowsben", "password": "ngene", "bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Magetan", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}}}
[2019-03-09 02:53:09,240] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": [{"halaman": 1}, {"bandName": "Yowis ben", "bandDesc": "Kami adalah sesosok band beraliran kejawen. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "yowsben@gmail.com", "bandAddress": "Magetan", "bandPhone": "08190291829", "bandPhoto": "asset/images/bandphoto.jpg"}, {"bandName": "Ben Arfa", "bandDesc": "Kami adalah sesosok band beraliran gambus. Beranggotakan 4 orang. Berawal dari band pensi SMA kami menjelma menjadi salah satu band indie yang diperhitungkan di Indonesia", "bandMail": "arfa@gmail.com", "bandAddress": "Jogja", "bandPhone": "0810291829", "bandPhoto": "asset/images/bandphoto.jpg"}]}
[2019-03-09 02:53:24,586] {/home/alphatech/Restrain/e-commerce/commerce/blueprints/__init__.py:41} WARNING - REQUEST_LOG	{"request": {}, "response": {"message": "The requested URL was not found on the server.  If you entered the URL manually please check your spelling and try again."}}
